Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Do you identify as an early career ocean professional?,,How many years have passed since completing your professional training?,,,,,,,,,,,,How old will you be on 1 January 2021?,Which gender do you identify with?,,,In which country do you reside?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In which ocean basin(s) do you work?,,,,,,,,,,,,What institution/organisation are you primarily affiliated with? Please list the full name.,Please list the full names of all other organisations or institutions that you are involved with (please separate multiple entries with commas).,What is the nature of your primary organisation/institution?,,,,,,,,,,,Which of the following keywords best describes your discipline? (Please select all that apply),,,,,,,,,,,,,,,,,,,,,What sectors are most aligned with your career interest? (Please select all that apply),,,,,,,,,,,,,,,,Are you part of an early career professional network?,,,"Please specify which network(s), including the name, website and contact name if possible. Please separate multiple entries with commas.",Where do you go to find out information and get updates about the Decade? (Please check all that apply),,,,,,,,In which of the Decade outcome areas is your primary area of expertise (please select one)?,,,,,,,"Which of the Decade Outcomes are most important to you? (Please sequentially rank importance, 1 = most important; 5 = least important)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please identify up to three scientific challenges or knowledge gaps that should be addressed through the UN Decade of Ocean Science for Sustainable Development.,,,"What is the scale of the scientific challenges or knowledge gaps that you identified in the previous question (i.e. global, regional, or national)?",,,,,,,,,Which of the Decade outcomes do the scientific challenges or knowledge gaps that you identified in the previous question correspond to?,,,,,,,,,,,,,,,,,,How would you like to contribute to the Decade?,What barriers constrain your ability to contribute to the Decade?,I can access data and information that I need for my work on ocean science for sustainable development,,,,,,"There are opportunities for me to access funds to publish in scientific journals, and/or to access scientific knowledge that I need",,,,,,The country in which I reside has professional opportunities in my field of expertise,,,,,,"The country in which I reside has, or has access to, ocean science equipment and infrastructure",,,,,,The country in which I reside has mentorship networks relevant to training in the application of ocean science to sustainable development,,,,,,The country in which I reside has university degree options related to ocean science and sustainable development,,,,,,"The country in which I reside has funding opportunities to attend national or international conferences, workshops and meetings, including short training courses.",,,,,,Are there other needs that you would like to identify?,How could the Decade help to support ECOPs?,Please indicate if you would like to receive Decade news and updates via email,,,How would you prefer to receive invitations and news updates about the Ocean Decade? (Please only select your top choice),,,,
11265604443,251285312,2020-01-10 08:44:47,2020-01-10 08:55:08,23.212.3.108,,,,,Yes,,,,,,3 - 4 years,,,,,,,,49,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Ocean,North Atlantic,South Atlantic,,,Mediterranean Sea,,North and West Pacific,South Pacific,,,,"Gatef organization ,   Name : Atef SAad GErges Soliman",I am graduated of Ain Shames University,Business/Industry,,,,,,,,,,,,Business or Entrepreneurship,,Communication,,,Earth Sciences,Economics,,,Engineering,Finance,,,,,,,,,,,Agriculture or Aquaculture,,,,Finance,,,,,,,,Tourism or recreation,Transportation,,Yes,,,"GNDR , ISSUP",http://oceandecade.org,,Facebook,,,People in my network,,,,,,,,Transparent and accessible ocean,,,,,,5,,1,,,,,,,,,4,,,,2,,,,,,,3,,,,,,,,,6,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11265593000,251285312,2020-01-10 08:30:57,2020-01-10 08:38:24,198.172.88.195,,,,,Yes,,,,,,,,,,,,,11+ years,52,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietnam,,,,,,,,,,,,North and West Pacific,,South East Pacific,,,Institute of Oceanography,,,,,,,,,,,Research Institute,,,,Biology,,,,,,,,,,,,,,,,,,Technology,,Agriculture or Aquaculture,Biotechnology,,,,Fisheries,,,,,,,,,,Yes,,,IOC-WESTPAC,http://oceandecade.org,,,,LinkedIn,,Search engine (e.g. Google),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11265510117,251285312,2020-01-10 06:48:09,2020-01-10 08:13:44,165.254.156.196,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,27,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North and Central Indian Ocean,,,,North and West Pacific,,,,,Indonesian Institute of Science or Lembaga Ilmu Pengetahuan Indonesia (LIPI),Indonesian Association of Oceanologists,,,,,,,,,,Research Institute,,,,Biology,,,,Earth Sciences,,,,,,,,,,,,,,,Academia,,Biotechnology,Education,Energy,,Fisheries,Health,,,Minerals,,,,,Water,Yes,,,,,,,,,People in my network,,,,Healthy and resilient ocean,,,,,,1,,,,,,,2,,,,,,,3,,,,,,,,5,,,,,4,,,,,,,,6,the ways in which human interact with the ocean and how they love the ocean to be sustained.,ocean data (Main supporting data for fishermen or people engaged in the marine field),any industrial development doesn't make ocean as a final disposal places,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,Scientific challenge or knowledge gap 3,"doing research about ocean acidification (changes that occur in the carbonate system), nutrients and trace metal dynamic impact for deep sea biota",i still trying to learn more about the ocean because its my first year for professional ocean researcher,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,I would like to wish that there more professional training for early-career oceanic that funding by UNESCO,,Yes,,,Email,,,,
11265497466,251285312,2020-01-10 06:23:29,2020-01-10 07:11:47,165.254.157.135,,,,,Yes,,,,,,,,,,,,,11+ years,41,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietnam,,,,,,,,,,,,North and West Pacific,,,,,"Institute of Oceanography, Vietnam Academy of Science and Technology",,,,,,,,,,,Research Institute,,,,,,,,Earth Sciences,,,,,,,,,,,,,,,,,,,Energy,,Fisheries,,,,,,,,,Water,,No,,,,,,,,,,,,,Predicted ocean,,,,,,2,,,,,,,,4,,,1,,,,,,,,3,,,,,,,,5,,,,,,,6,"Ocean disaster due to man: water pollution, plastic waste",Degradation of biological and non-living resources,Disaster due to climate change and sea level rise,Scientific challenge or knowledge gap 1,,,,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,,,,,,,,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,,,,,Propagate people to keep the ocean clean,"Community comprehension, especially coastal people",,Agree,,,,,,,,,,Don't know,,Agree,,,,,,Agree,,,,,,,,,,Don't know,,Agree,,,,,,Agree,,,,,,,Yes,,,Email,,,,
11265471593,251285312,2020-01-10 06:05:25,2020-01-10 06:28:46,96.17.14.6,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,52,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,Caribbean,North and West Pacific,,,,,MUN Impact,"Parley for the Oceans, Pangea Exploration",,,,,Non-governmental organisation,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,No,,,,,,,,,Search engine (e.g. Google),,Clean ocean,,,,,,,1,,,,,,,2,,,,,,,,4,,,,,,,5,,,,3,,,,,,,,,6,Lack of youth education and engagement.,,,Scientific challenge or knowledge gap 1,,,,,,,,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,,,,,Scientific challenge or knowledge gap 1,,,,,,Advocate for the voice of youth who think outside the box and support the SDGs in so many global initiatives.,"Adults lack of faith in our youth. There's a brilliant, global army of young people ready to serve.",,Agree,,,,,,,Neither agree nor disagree,,,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,"Our NGO advocates for young people who support the SDGs. They belong at the table where policy is being made. They never cease to amaze us with their brilliant, creative ideas and solutions to global issues.",,Yes,,,Email,,,,
11265166084,251285312,2020-01-10 01:50:51,2020-01-10 02:05:31,23.52.0.95,,,,,Yes,,,1 month - 1 year,,,,,,,,,,,30,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,North and West Pacific,South Pacific,South East Pacific,Southern Ocean,,Oregon State University,"Fundación Huinay Scientific Field Station, Chile",,Education,,,,,,,,,,,,Biology,Communication,,Data,Earth Sciences,,Education,,,,,,,,,,,,,Academia,Agriculture or Aquaculture,,Education,Energy,,Fisheries,Health,,,,Policy,Philanthropy,Tourism or recreation,,Water,,No,,,http://oceandecade.org,,,Instagram,,,Search engine (e.g. Google),,,Healthy and resilient ocean,,,,,,,2,,,,,1,,,,,,,,,,5,,,,,,,6,,,3,,,,,,,4,,,Carbon sequestration capabilities of marine ecosystems,Changes in sequestration capabilities of marine ecosystems in future climate scenarios,How to integrate marine and terrestrial carbon budgets,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,I would like to be involved but I am unsure what opportunities exist,That would depend on the type of involvement I would have with the Decade.,,Agree,,,,,,,Neither agree nor disagree,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,Agree,,,,,"I would like to connect with a funded PhD program, and have free online access to scientific journals.","Connect ECOPs to paid fellowships, programs or positions.",Yes,,,,Online Newsletter,,,
11265090771,251285312,2020-01-10 01:01:00,2020-01-10 02:03:35,63.243.245.197,,,,,Yes,,,,,2 - 3 years,,,,,,,,,24,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caribbean,,,,,,Parley for the Oceans,Juventud Sostenible,,,,,Non-governmental organisation,,,,,,,,,,,,,,,Education,,,,,Governance,,,,,,,,Academia,,,Education,,,,,,,,,,,,,,No,,,http://oceandecade.org,,,,,People in my network,,,Clean ocean,,,,,,,1,,,,,,,2,,,,,,,3,,,,,,,,5,,,,,,,6,,,,4,,,Economical growth and ocean conservation,Waste management into the ocean,Marine protected areas,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,"I could help to catalyze efforts locally and nationally to promote, implement or monitor the decade",Links and communication with national governments,,Agree,,,,,,,,Disagree,,,,,,Disagree,,,,,Neither agree nor disagree,,,,,,,Disagree,,,,,,,Strongly disagree,,,,,,Strongly disagree,,,,Yes,,,Email,,,,
11265064187,251285312,2020-01-10 00:44:34,2020-01-10 00:52:31,23.52.0.79,,,,,,No,,,,2 - 3 years,,,,,,,,,35,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Sea,Ecological Manifesto - ManEco,"Earth Charter, EOTO World, Balkan Agency for Sustainable Development, Fridays for Future Bulgaria, Global Thinkers Forum, Plant for the Planet, Friends of the Earth Bulgaria",,,Donor/Foundation,,,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,Yes,,,"YOUNGO, Federation of Young European Greens, Cooperation and Development Network, US Department of State Alumni,",,,,,,,Search engine (e.g. Google),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264914600,251285312,2020-01-09 19:20:11,2020-01-09 23:47:24,23.52.0.47,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,29,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Ocean,North Atlantic,,,,,,,,,,,Aarhus University,Greenland institute of natural resources,,,,,,,,,University,,,,,Biology,,,,,,,,,,,,,,,,,,,Academia,,,,,,Fisheries,,,,,,,,,Water,,No,,,http://oceandecade.org,,,,,,,,,Healthy and resilient ocean,,,,,,,,,4,,,1,,,,,,,,,,5,,,,,,,6,,2,,,,,,,3,,,,Reducing the loss of coastal habitats due to bottom trawling fisheries,Predicting the effect of climate change on intertidal organisms,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,Scientific challenge or knowledge gap 2,,,,,Scientific challenge or knowledge gap 1,,,,,,Through research,Funding,,Agree,,,,,,,Neither agree nor disagree,,,,Strongly agree,,,,,,,Agree,,,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,,,No,,,,,,
11264868488,251285312,2020-01-08 20:18:04,2020-01-10 00:49:54,92.123.142.94,,,,,Yes,,,,,,,,,,7 - 8 years,,,,37,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,,,North Atlantic,,,,Mediterranean Sea,,,South Pacific,,,,MarFishEco Fisheries consultants  Heriot Watt University,,Business/Industry,,,,,,,,,,,,,Biology,,,,,Economics,,,,,,Governance,,,,,,,Technology,Academia,,,,,,Fisheries,,Information Communication Technology,,,Policy,,,,,,No,,,,,,,,,Search engine (e.g. Google),,,,,,Sustainably harvested and productive ocean,,,,,,4,,,,2,,,,,,,,,5,,,,,,,6,1,,,,,,,,3,,,,fisheries traceability,open access data,multi-national governance/ global governance,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,,,,,Scientific challenge or knowledge gap 1,,,,,,,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,"robust science, clear communication",data access and funding,,,,Disagree,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,,,Disagree,,,,Agree,,,,,,,Neither agree nor disagree,,,,,,Yes,,,Email,,,,
11264824612,251285312,2020-01-09 22:44:20,2020-01-09 23:43:34,210.157.235.23,,,,,Yes,,,,,2 - 3 years,,,,,,,,,23,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North and West Pacific,,,,,"Graduate school of science and engineering, Ehime University",,,,,,,,,,University,,,,,,,,,Earth Sciences,,,,,,,,,,,,,,,Academia,,,,,,,,,Infrastructure,,Policy,,,,,Yes,,,The oceanographic society of Japan,,,,,,People in my network,Search engine (e.g. Google),,,,,,,,None of the above,,2,,,,,1,,,,,,,,,,5,,,,,4,,,,,3,,,,,,,,,6,effects of global warming and its mechanisms,measuring of water characteristics,ecosystem change,Scientific challenge or knowledge gap 1,,,,,Scientific challenge or knowledge gap 3,,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,academic research or developing policy,job hunting,,Agree,,,,,,,,,,Don't know,,Agree,,,,,,Agree,,,,,,,,,,Don't know,,Agree,,,,,,Agree,,,,,,,Yes,,,Email,,,,
11264776588,251285312,2020-01-09 22:21:24,2020-01-09 22:45:08,184.84.242.103,,,,,Yes,,,,,,,,,6 - 7 years,,,,,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,North and West Pacific,,South East Pacific,,,Oikonos Ecosystem Knowledge,University of California Santa Cruz,,,,,Non-governmental organisation,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,Academia,,,,,,Fisheries,,,,,,,,,,,No,,,,,,,,People in my network,,,,Healthy and resilient ocean,,,,,,,,,4,,,1,,,,,,,,,,5,,,,3,,,,,2,,,,,,,,,,6,"Measurement and quantification of bycatch of all species, especially of non-commercially important species such as seabirds",Quantification of impacts of bycatch on organisms' populations,"Enforcement of fisheries violations, including illegal fishing and human trafficking",Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,"I would like to contribute to the Decade through working with fisheries communities and resource managers to quantify bycatch of seabirds, marine mammals, and turtles in non-transparent or logistically difficult to monitor fisheries.","The largest barriers that constrain my ability to contribute are financial funding for this work, non-transparent fishery management on regional and national levels, lack of motivation to address these issues or collect data, and lack of enforcement of international laws governing the protections of species caught as bycatch.",,,,,Strongly disagree,,,,,Disagree,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,Strongly agree,,,,,,,Agree,,,,,"ECOPs cannot work within a vacuum. While academic and professional networks provide opportunities for ECOPs to gain professional skills, the opportunities to participate in management decision-making groups are extremely limited and rare, especially at international levels where many marine issues exist.","ECOPs provide an opportunity to bring fresh new scientific and policy development skills to multiple fields. The Decade could help support ECOPs by fostering direct opportunities for ECOPs to engage with international governing bodies that do not traditionally involve ECOPs, such as at international fisheries management meetings.",Yes,,,Email,,,,
11264768476,251285312,2020-01-09 22:18:11,2020-01-09 22:33:07,209.170.78.148,,,,,Yes,,,,,,,4 - 5 years,,,,,,,28,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Atlantic,,,,,,,,,,Instituto de Estudos do Mar Almirante Paulo Moreira (IEAPM),Biosustente Estudos Ambientais Ltda.,,,,,,,,,,Research Institute,,,,Biology,,,,Earth Sciences,,,,,,Geography,Governance,,,,,,,,,,Biotechnology,,,,Fisheries,,Information Communication Technology,,,Policy,,Tourism or recreation,,Water,,No,,,http://oceandecade.org,,Facebook,Instagram,,,Search engine (e.g. Google),,,,Predicted ocean,,,,,,2,,,,,,,,4,,,1,,,,,,,,,,5,,,,3,,,,,,,,,6,Science popularization,easy access information for managers and policy-makers,open data and citizen science approaches,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Softwares for policy maker/managers based on scientific data/information,Financial support,,,Neither agree nor disagree,,,,,,,,Strongly disagree,,,,Neither agree nor disagree,,,,Strongly agree,,,,,,,,,Disagree,,,Strongly agree,,,,,,,,,Disagree,,,,,Yes,,,Email,,,,
11264648722,251285312,2020-01-09 21:25:35,2020-01-09 21:31:22,23.6.118.44,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,26,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,Caribbean,,,,,,Arkansas State University,Operation Wallacea,,Education,,,,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,Academia,Agriculture or Aquaculture,,Education,,,Fisheries,,,,,,,,,,,No,,,,Twitter,Facebook,Instagram,,People in my network,Search engine (e.g. Google),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
